product_name,predicted_cat,predicted_sub_cat,error
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
Myntra package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Yuphoria transreceiver only,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Mirraw package,Delhivery_Others,,o
Mirraw package,Delhivery_Others,,o
Mirraw package,Delhivery_Others,,o
Resume services,Delhivery_Others,,o
YU package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
Resume services,Delhivery_Others,,o
Resume services,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
Resume services,Delhivery_Others,,o
YU package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Mirraw package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Jabong package,Delhivery_Others,,o
Resume services,Delhivery_Others,,o
Resume services,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Delhivery package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Mirraw package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
Delhivery package,Delhivery_Others,,o
Resume services,Delhivery_Others,,o
Resume services,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
DFS - Bedbathmore package,Delhivery_Others,,o
DFS - BucketBolt package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Resume services,Delhivery_Others,,o
Askmebazaar package,Delhivery_Others,,o
DFS - Industry Buying package,Delhivery_Others,,o
DFS - TOLEXO ONLINE PVT LTD package,Delhivery_Others,,o
Paytm package,Delhivery_Others,,o
Paytm package,Delhivery_Others,,o
ShopClues package,Delhivery_Others,,o
ShopClues package,Delhivery_Others,,o
Mirraw package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
Green Dust package,Delhivery_Others,,o
YU package,Delhivery_Others,,o
Mirraw package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
Mirraw COD package,Delhivery_Others,,o
